C_66_Y_AC_68|ESTRUCTURA DE LA BASE DE DATOS|||||||||||||||||||||
|FECHA DE TOMA DE INFORMACIÓN EN FORMATO DD/MM/AAA|VÍA  ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|LOCALIZACIÓN ESPECIFICA DONDE SE EFECTUÓ LA TOMA DE INFORMACIÓN|PERÍODO DE CONTEO DE 15 MINUTOS IDENTIFICADO CON LA HORA HORA INICIAL DEL FORMATO GENERAL|ACCESOS A LOS FLUJOS VEHICULARES|AUTOMÓVILES|COLECTIVOS|BUSETA/BUSE TON|BUSES|ALIMENTADOR|ARTICULADO|BIARTICULADOS|BUS ESPECIAL|BUS INTERMUNICIPAL|CAMIONES DE 2 EJES PEQUEÑO|CAMIONES DE 2 EJES GRANDE|CAMIONES DE 3 Y 4 EJES|CAMIONES DE 5 EJES|CAMIONES DE MAS DE 5 EJES|MOTOS|BICICLETAS|OBSERVACIONES REFERIDAS SOLAMENTE A LA TOMA DE INFORMACIÓN
TOTAL MIXTOS|FECHA|VÍA PRINCIPAL|VÍA SECUNDARIA|PERIODO|SENTIDO|L|C|BT|B|AL|AT|BA|ESP|INT|C2P|C2G|C3-C4|C5|>C5|M|BIC|OBSERVACIONES
132.0|41720.0|AK_24|CL_66_Y_AC_68|2245.0|4.0|95.0|1.0|12.0|3.0|0.0|0.0|0.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|15.0|2.0|CORRESPONDE A LA AK 24 CON CL 68
155.0|41720.0|AK_24|CL_66_Y_AC_68|2300.0|4.0|126.0|3.0|6.0|4.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|12.0|2.0|CORRESPONDE A LA AK 24 CON CL 68
107.0|41720.0|AK_24|CL_66_Y_AC_68|2315.0|4.0|82.0|2.0|6.0|1.0|0.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|12.0|1.0|CORRESPONDE A LA AK 24 CON CL 68
106.0|41720.0|AK_24|CL_66_Y_AC_68|2330.0|4.0|93.0|1.0|4.0|1.0|0.0|0.0|0.0|2.0|0.0|0.0|1.0|1.0|0.0|0.0|3.0|0.0|CORRESPONDE A LA AK 24 CON CL 68
103.0|41720.0|AK_24|CL_66_Y_AC_68|2345.0|4.0|87.0|0.0|4.0|1.0|0.0|0.0|0.0|3.0|0.0|1.0|1.0|0.0|0.0|0.0|3.0|3.0|CORRESPONDE A LA AK 24 CON CL 68
95.0|41720.0|AK_24|CL_66_Y_AC_68|0.0|4.0|78.0|1.0|3.0|3.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|4.0|3.0|CORRESPONDE A LA AK 24 CON CL 68
94.0|41720.0|AK_24|CL_66_Y_AC_68|15.0|4.0|80.0|0.0|4.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|6.0|1.0|CORRESPONDE A LA AK 24 CON CL 68
86.0|41720.0|AK_24|CL_66_Y_AC_68|30.0|4.0|77.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|5.0|1.0|CORRESPONDE A LA AK 24 CON CL 68
77.0|41720.0|AK_24|CL_66_Y_AC_68|45.0|4.0|63.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|11.0|2.0|CORRESPONDE A LA AK 24 CON CL 68
79.0|41720.0|AK_24|CL_66_Y_AC_68|100.0|4.0|72.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|1.0|CORRESPONDE A LA AK 24 CON CL 68
73.0|41720.0|AK_24|CL_66_Y_AC_68|115.0|4.0|64.0|0.0|0.0|1.0|0.0|0.0|0.0|3.0|0.0|0.0|2.0|1.0|0.0|0.0|2.0|0.0|CORRESPONDE A LA AK 24 CON CL 68
72.0|41720.0|AK_24|CL_66_Y_AC_68|130.0|4.0|62.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|5.0|3.0|CORRESPONDE A LA AK 24 CON CL 68
75.0|41720.0|AK_24|CL_66_Y_AC_68|145.0|4.0|68.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|4.0|1.0|CORRESPONDE A LA AK 24 CON CL 68
81.0|41720.0|AK_24|CL_66_Y_AC_68|200.0|4.0|74.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|3.0|0.0|0.0|0.0|0.0|2.0|0.0|CORRESPONDE A LA AK 24 CON CL 68
72.0|41720.0|AK_24|CL_66_Y_AC_68|215.0|4.0|68.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|CORRESPONDE A LA AK 24 CON CL 68
59.0|41720.0|AK_24|CL_66_Y_AC_68|230.0|4.0|50.0|0.0|0.0|2.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|5.0|0.0|CORRESPONDE A LA AK 24 CON CL 68
59.0|41720.0|AK_24|CL_66_Y_AC_68|245.0|4.0|56.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|CORRESPONDE A LA AK 24 CON CL 68
70.0|41720.0|AK_24|CL_66_Y_AC_68|300.0|4.0|64.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|0.0|CORRESPONDE A LA AK 24 CON CL 68
62.0|41720.0|AK_24|CL_66_Y_AC_68|315.0|4.0|58.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|2.0|1.0|CORRESPONDE A LA AK 24 CON CL 68
69.0|41720.0|AK_24|CL_66_Y_AC_68|330.0|4.0|63.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|4.0|0.0|CORRESPONDE A LA AK 24 CON CL 68
75.0|41720.0|AK_24|CL_66_Y_AC_68|345.0|4.0|69.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|3.0|1.0|CORRESPONDE A LA AK 24 CON CL 68
50.0|41720.0|AK_24|CL_66_Y_AC_68|400.0|4.0|45.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|2.0|0.0|CORRESPONDE A LA AK 24 CON CL 68
62.0|41720.0|AK_24|CL_66_Y_AC_68|415.0|4.0|59.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|2.0|0.0|CORRESPONDE A LA AK 24 CON CL 68
58.0|41720.0|AK_24|CL_66_Y_AC_68|430.0|4.0|49.0|0.0|2.0|1.0|0.0|0.0|0.0|1.0|0.0|2.0|0.0|0.0|0.0|0.0|3.0|0.0|CORRESPONDE A LA AK 24 CON CL 68
50.0|41720.0|AK_24|CL_66_Y_AC_68|445.0|4.0|36.0|0.0|3.0|4.0|0.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|2.0|CORRESPONDE A LA AK 24 CON CL 68
57.0|41720.0|AK_24|CL_66_Y_AC_68|500.0|4.0|36.0|3.0|9.0|1.0|0.0|0.0|0.0|3.0|0.0|0.0|1.0|1.0|0.0|0.0|3.0|0.0|CORRESPONDE A LA AK 24 CON CL 68
70.0|41720.0|AK_24|CL_66_Y_AC_68|515.0|4.0|42.0|2.0|8.0|6.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|10.0|0.0|CORRESPONDE A LA AK 24 CON CL 68
75.0|41720.0|AK_24|CL_66_Y_AC_68|530.0|4.0|45.0|0.0|11.0|7.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|11.0|0.0|CORRESPONDE A LA AK 24 CON CL 68
98.0|41720.0|AK_24|CL_66_Y_AC_68|545.0|4.0|50.0|5.0|12.0|8.0|0.0|0.0|0.0|2.0|0.0|2.0|0.0|0.0|0.0|0.0|19.0|0.0|CORRESPONDE A LA AK 24 CON CL 68
115.0|41720.0|AK_24|CL_66_Y_AC_68|600.0|4.0|67.0|5.0|13.0|12.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|13.0|4.0|CORRESPONDE A LA AK 24 CON CL 68
123.0|41720.0|AK_24|CL_66_Y_AC_68|615.0|4.0|79.0|3.0|13.0|12.0|0.0|0.0|0.0|1.0|0.0|2.0|1.0|0.0|0.0|0.0|6.0|6.0|CORRESPONDE A LA AK 24 CON CL 68
153.0|41720.0|AK_24|CL_66_Y_AC_68|630.0|4.0|100.0|5.0|10.0|11.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|15.0|10.0|CORRESPONDE A LA AK 24 CON CL 68
194.0|41720.0|AK_24|CL_66_Y_AC_68|645.0|4.0|129.0|6.0|9.0|14.0|0.0|0.0|0.0|3.0|0.0|1.0|4.0|0.0|0.0|0.0|25.0|3.0|CORRESPONDE A LA AK 24 CON CL 68
273.0|41720.0|AK_24|CL_66_Y_AC_68|700.0|4.0|173.0|7.0|18.0|14.0|0.0|0.0|0.0|2.0|0.0|4.0|6.0|0.0|0.0|0.0|37.0|12.0|CORRESPONDE A LA AK 24 CON CL 68
263.0|41720.0|AK_24|CL_66_Y_AC_68|715.0|4.0|175.0|9.0|12.0|13.0|0.0|0.0|0.0|2.0|0.0|2.0|5.0|0.0|0.0|0.0|36.0|9.0|CORRESPONDE A LA AK 24 CON CL 68
273.0|41720.0|AK_24|CL_66_Y_AC_68|730.0|4.0|189.0|6.0|16.0|9.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|41.0|10.0|CORRESPONDE A LA AK 24 CON CL 68
316.0|41720.0|AK_24|CL_66_Y_AC_68|745.0|4.0|232.0|9.0|11.0|12.0|0.0|0.0|0.0|2.0|0.0|2.0|5.0|0.0|0.0|0.0|39.0|4.0|CORRESPONDE A LA AK 24 CON CL 68
358.0|41720.0|AK_24|CL_66_Y_AC_68|800.0|4.0|264.0|7.0|8.0|16.0|0.0|0.0|0.0|1.0|0.0|5.0|8.0|0.0|0.0|0.0|37.0|12.0|CORRESPONDE A LA AK 24 CON CL 68
444.0|41720.0|AK_24|CL_66_Y_AC_68|815.0|4.0|340.0|7.0|17.0|11.0|0.0|0.0|0.0|1.0|0.0|7.0|6.0|0.0|0.0|0.0|45.0|10.0|CORRESPONDE A LA AK 24 CON CL 68
433.0|41720.0|AK_24|CL_66_Y_AC_68|830.0|4.0|284.0|2.0|43.0|15.0|0.0|0.0|0.0|1.0|0.0|11.0|10.0|0.0|1.0|0.0|56.0|10.0|CORRESPONDE A LA AK 24 CON CL 68
358.0|41720.0|AK_24|CL_66_Y_AC_68|845.0|4.0|245.0|3.0|14.0|14.0|0.0|0.0|0.0|2.0|0.0|8.0|8.0|0.0|0.0|0.0|42.0|22.0|CORRESPONDE A LA AK 24 CON CL 68
429.0|41720.0|AK_24|CL_66_Y_AC_68|900.0|4.0|307.0|7.0|14.0|10.0|0.0|0.0|0.0|3.0|0.0|7.0|10.0|0.0|0.0|0.0|50.0|21.0|CORRESPONDE A LA AK 24 CON CL 68
445.0|41720.0|AK_24|CL_66_Y_AC_68|915.0|4.0|323.0|8.0|13.0|15.0|0.0|0.0|0.0|3.0|1.0|6.0|8.0|0.0|0.0|0.0|50.0|18.0|CORRESPONDE A LA AK 24 CON CL 68
324.0|41720.0|AK_24|CL_66_Y_AC_68|930.0|4.0|215.0|7.0|14.0|15.0|0.0|0.0|0.0|1.0|0.0|5.0|6.0|0.0|0.0|0.0|53.0|8.0|CORRESPONDE A LA AK 24 CON CL 68
428.0|41720.0|AK_24|CL_66_Y_AC_68|945.0|4.0|300.0|5.0|16.0|16.0|0.0|0.0|0.0|1.0|0.0|7.0|8.0|0.0|0.0|0.0|61.0|14.0|CORRESPONDE A LA AK 24 CON CL 68
431.0|41720.0|AK_24|CL_66_Y_AC_68|1000.0|4.0|319.0|5.0|8.0|7.0|0.0|0.0|0.0|0.0|0.0|4.0|5.0|0.0|0.0|0.0|60.0|23.0|CORRESPONDE A LA AK 24 CON CL 68
431.0|41720.0|AK_24|CL_66_Y_AC_68|1015.0|4.0|298.0|8.0|15.0|7.0|0.0|0.0|0.0|3.0|2.0|10.0|7.0|0.0|0.0|0.0|62.0|19.0|CORRESPONDE A LA AK 24 CON CL 68
437.0|41720.0|AK_24|CL_66_Y_AC_68|1030.0|4.0|319.0|4.0|14.0|11.0|0.0|0.0|0.0|3.0|1.0|4.0|11.0|0.0|0.0|0.0|57.0|13.0|CORRESPONDE A LA AK 24 CON CL 68
427.0|41720.0|AK_24|CL_66_Y_AC_68|1045.0|4.0|308.0|10.0|13.0|11.0|0.0|0.0|0.0|0.0|0.0|4.0|8.0|0.0|0.0|0.0|60.0|13.0|CORRESPONDE A LA AK 24 CON CL 68
373.0|41720.0|AK_24|CL_66_Y_AC_68|1100.0|4.0|276.0|3.0|9.0|10.0|0.0|0.0|0.0|2.0|0.0|7.0|10.0|0.0|0.0|0.0|49.0|7.0|CORRESPONDE A LA AK 24 CON CL 68
382.0|41720.0|AK_24|CL_66_Y_AC_68|1115.0|4.0|266.0|3.0|14.0|11.0|0.0|0.0|0.0|1.0|0.0|8.0|8.0|0.0|0.0|0.0|55.0|16.0|CORRESPONDE A LA AK 24 CON CL 68
410.0|41720.0|AK_24|CL_66_Y_AC_68|1130.0|4.0|268.0|8.0|13.0|13.0|0.0|0.0|0.0|4.0|0.0|10.0|14.0|0.0|0.0|0.0|65.0|15.0|CORRESPONDE A LA AK 24 CON CL 68
391.0|41720.0|AK_24|CL_66_Y_AC_68|1145.0|4.0|278.0|3.0|9.0|13.0|0.0|0.0|0.0|1.0|0.0|12.0|11.0|0.0|0.0|0.0|55.0|9.0|CORRESPONDE A LA AK 24 CON CL 68
441.0|41720.0|AK_24|CL_66_Y_AC_68|1200.0|4.0|295.0|7.0|14.0|10.0|0.0|0.0|0.0|2.0|0.0|12.0|14.0|0.0|0.0|0.0|76.0|11.0|CORRESPONDE A LA AK 24 CON CL 68
404.0|41720.0|AK_24|CL_66_Y_AC_68|1215.0|4.0|258.0|5.0|13.0|9.0|0.0|0.0|0.0|1.0|0.0|11.0|10.0|0.0|0.0|0.0|79.0|18.0|CORRESPONDE A LA AK 24 CON CL 68
416.0|41720.0|AK_24|CL_66_Y_AC_68|1230.0|4.0|277.0|4.0|15.0|11.0|0.0|0.0|0.0|0.0|0.0|13.0|7.0|0.0|0.0|0.0|76.0|13.0|CORRESPONDE A LA AK 24 CON CL 68
440.0|41720.0|AK_24|CL_66_Y_AC_68|1245.0|4.0|300.0|5.0|9.0|16.0|0.0|0.0|0.0|0.0|1.0|5.0|5.0|0.0|0.0|0.0|78.0|21.0|CORRESPONDE A LA AK 24 CON CL 68
475.0|41720.0|AK_24|CL_66_Y_AC_68|1300.0|4.0|308.0|7.0|12.0|13.0|0.0|0.0|0.0|0.0|1.0|7.0|6.0|2.0|0.0|0.0|105.0|14.0|CORRESPONDE A LA AK 24 CON CL 68
387.0|41720.0|AK_24|CL_66_Y_AC_68|1315.0|4.0|264.0|3.0|9.0|10.0|0.0|0.0|0.0|1.0|0.0|4.0|0.0|0.0|0.0|0.0|77.0|19.0|CORRESPONDE A LA AK 24 CON CL 68
464.0|41720.0|AK_24|CL_66_Y_AC_68|1330.0|4.0|316.0|4.0|11.0|14.0|0.0|0.0|0.0|4.0|0.0|9.0|6.0|0.0|0.0|0.0|81.0|19.0|CORRESPONDE A LA AK 24 CON CL 68
380.0|41720.0|AK_24|CL_66_Y_AC_68|1345.0|4.0|233.0|12.0|15.0|12.0|0.0|0.0|0.0|2.0|0.0|4.0|6.0|0.0|0.0|0.0|88.0|8.0|CORRESPONDE A LA AK 24 CON CL 68
462.0|41720.0|AK_24|CL_66_Y_AC_68|1400.0|4.0|315.0|3.0|14.0|11.0|0.0|0.0|0.0|5.0|1.0|4.0|11.0|0.0|0.0|0.0|77.0|21.0|CORRESPONDE A LA AK 24 CON CL 68
445.0|41720.0|AK_24|CL_66_Y_AC_68|1415.0|4.0|325.0|4.0|6.0|11.0|0.0|0.0|0.0|2.0|1.0|6.0|5.0|0.0|0.0|0.0|72.0|13.0|CORRESPONDE A LA AK 24 CON CL 68
412.0|41720.0|AK_24|CL_66_Y_AC_68|1430.0|4.0|293.0|5.0|11.0|10.0|0.0|0.0|0.0|3.0|1.0|6.0|6.0|0.0|0.0|0.0|73.0|4.0|CORRESPONDE A LA AK 24 CON CL 68
423.0|41720.0|AK_24|CL_66_Y_AC_68|1445.0|4.0|289.0|1.0|14.0|16.0|0.0|0.0|0.0|1.0|1.0|9.0|8.0|0.0|1.0|0.0|66.0|17.0|CORRESPONDE A LA AK 24 CON CL 68
401.0|41720.0|AK_24|CL_66_Y_AC_68|1500.0|4.0|294.0|2.0|7.0|10.0|0.0|0.0|0.0|1.0|0.0|7.0|5.0|0.0|0.0|0.0|62.0|13.0|CORRESPONDE A LA AK 24 CON CL 68
457.0|41720.0|AK_24|CL_66_Y_AC_68|1515.0|4.0|334.0|1.0|12.0|16.0|0.0|0.0|0.0|4.0|0.0|3.0|5.0|0.0|0.0|0.0|73.0|9.0|CORRESPONDE A LA AK 24 CON CL 68
429.0|41720.0|AK_24|CL_66_Y_AC_68|1530.0|4.0|327.0|5.0|8.0|13.0|0.0|0.0|0.0|2.0|0.0|9.0|3.0|0.0|0.0|0.0|54.0|8.0|CORRESPONDE A LA AK 24 CON CL 68
391.0|41720.0|AK_24|CL_66_Y_AC_68|1545.0|4.0|305.0|6.0|9.0|12.0|0.0|0.0|0.0|1.0|0.0|4.0|2.0|0.0|0.0|0.0|42.0|10.0|CORRESPONDE A LA AK 24 CON CL 68
378.0|41720.0|AK_24|CL_66_Y_AC_68|1600.0|4.0|265.0|6.0|9.0|11.0|0.0|0.0|0.0|0.0|0.0|3.0|8.0|0.0|0.0|0.0|55.0|21.0|CORRESPONDE A LA AK 24 CON CL 68
458.0|41720.0|AK_24|CL_66_Y_AC_68|1615.0|4.0|341.0|5.0|9.0|13.0|0.0|0.0|0.0|5.0|0.0|3.0|4.0|0.0|0.0|0.0|63.0|15.0|CORRESPONDE A LA AK 24 CON CL 68
405.0|41720.0|AK_24|CL_66_Y_AC_68|1630.0|4.0|291.0|5.0|12.0|14.0|0.0|0.0|0.0|1.0|0.0|3.0|7.0|0.0|0.0|0.0|60.0|12.0|CORRESPONDE A LA AK 24 CON CL 68
379.0|41720.0|AK_24|CL_66_Y_AC_68|1645.0|4.0|287.0|6.0|13.0|10.0|0.0|0.0|0.0|2.0|0.0|2.0|8.0|0.0|0.0|0.0|37.0|14.0|CORRESPONDE A LA AK 24 CON CL 68
408.0|41720.0|AK_24|CL_66_Y_AC_68|1700.0|4.0|307.0|5.0|11.0|14.0|0.0|0.0|0.0|4.0|0.0|1.0|4.0|0.0|0.0|0.0|51.0|11.0|CORRESPONDE A LA AK 24 CON CL 68
385.0|41720.0|AK_24|CL_66_Y_AC_68|1715.0|4.0|284.0|4.0|13.0|16.0|0.0|0.0|0.0|1.0|0.0|3.0|5.0|0.0|0.0|0.0|50.0|9.0|CORRESPONDE A LA AK 24 CON CL 68
319.0|41720.0|AK_24|CL_66_Y_AC_68|1730.0|4.0|230.0|5.0|13.0|11.0|0.0|0.0|0.0|1.0|0.0|1.0|3.0|0.0|0.0|0.0|45.0|10.0|CORRESPONDE A LA AK 24 CON CL 68
346.0|41720.0|AK_24|CL_66_Y_AC_68|1745.0|4.0|253.0|4.0|9.0|17.0|0.0|0.0|0.0|1.0|1.0|4.0|2.0|0.0|0.0|0.0|50.0|5.0|CORRESPONDE A LA AK 24 CON CL 68
257.0|41720.0|AK_24|CL_66_Y_AC_68|1800.0|4.0|176.0|3.0|16.0|14.0|0.0|0.0|0.0|1.0|0.0|3.0|2.0|0.0|0.0|0.0|36.0|6.0|CORRESPONDE A LA AK 24 CON CL 68
326.0|41720.0|AK_24|CL_66_Y_AC_68|1815.0|4.0|252.0|4.0|7.0|9.0|0.0|0.0|0.0|0.0|0.0|4.0|1.0|1.0|0.0|0.0|37.0|11.0|CORRESPONDE A LA AK 24 CON CL 68
274.0|41720.0|AK_24|CL_66_Y_AC_68|1830.0|4.0|191.0|3.0|15.0|16.0|0.0|0.0|0.0|1.0|0.0|6.0|1.0|0.0|0.0|0.0|31.0|10.0|CORRESPONDE A LA AK 24 CON CL 68
295.0|41720.0|AK_24|CL_66_Y_AC_68|1845.0|4.0|222.0|4.0|5.0|12.0|0.0|0.0|0.0|1.0|0.0|1.0|4.0|1.0|0.0|0.0|35.0|10.0|CORRESPONDE A LA AK 24 CON CL 68
250.0|41720.0|AK_24|CL_66_Y_AC_68|1900.0|4.0|173.0|2.0|21.0|8.0|0.0|0.0|0.0|0.0|0.0|2.0|2.0|0.0|0.0|0.0|32.0|10.0|CORRESPONDE A LA AK 24 CON CL 68
225.0|41720.0|AK_24|CL_66_Y_AC_68|1915.0|4.0|160.0|4.0|7.0|10.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|30.0|12.0|CORRESPONDE A LA AK 24 CON CL 68
248.0|41720.0|AK_24|CL_66_Y_AC_68|1930.0|4.0|179.0|3.0|17.0|14.0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|28.0|5.0|CORRESPONDE A LA AK 24 CON CL 68
211.0|41720.0|AK_24|CL_66_Y_AC_68|1945.0|4.0|155.0|1.0|9.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|28.0|5.0|CORRESPONDE A LA AK 24 CON CL 68
200.0|41720.0|AK_24|CL_66_Y_AC_68|2000.0|4.0|150.0|4.0|9.0|7.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|22.0|6.0|CORRESPONDE A LA AK 24 CON CL 68
209.0|41720.0|AK_24|CL_66_Y_AC_68|2015.0|4.0|156.0|4.0|10.0|11.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|25.0|3.0|CORRESPONDE A LA AK 24 CON CL 68
176.0|41720.0|AK_24|CL_66_Y_AC_68|2030.0|4.0|119.0|0.0|6.0|12.0|0.0|0.0|0.0|1.0|0.0|2.0|0.0|0.0|0.0|0.0|26.0|10.0|CORRESPONDE A LA AK 24 CON CL 68
174.0|41720.0|AK_24|CL_66_Y_AC_68|2045.0|4.0|135.0|4.0|17.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|11.0|2.0|CORRESPONDE A LA AK 24 CON CL 68
191.0|41720.0|AK_24|CL_66_Y_AC_68|2100.0|4.0|147.0|2.0|12.0|9.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|16.0|3.0|CORRESPONDE A LA AK 24 CON CL 68
162.0|41720.0|AK_24|CL_66_Y_AC_68|2115.0|4.0|117.0|2.0|9.0|9.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|19.0|5.0|CORRESPONDE A LA AK 24 CON CL 68
169.0|41720.0|AK_24|CL_66_Y_AC_68|2130.0|4.0|133.0|2.0|8.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|16.0|4.0|CORRESPONDE A LA AK 24 CON CL 68
160.0|41720.0|AK_24|CL_66_Y_AC_68|2145.0|4.0|120.0|2.0|10.0|5.0|0.0|0.0|0.0|0.0|0.0|1.0|2.0|0.0|0.0|0.0|17.0|3.0|CORRESPONDE A LA AK 24 CON CL 68
SABADO|2014-03-22|25654|AK_24_CL_66_Y_AC_68|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN
