168.0|41783.0|AC_60A_S|KR_19C|1500.0|4.0|71.0|6.0|3.0|13.0|0.0|0.0|0.0|0.0|0.0|0.0|7.0|0.0|0.0|0.0|65.0|3.0|
166.0|41783.0|AC_60A_S|KR_19C|1515.0|4.0|83.0|5.0|3.0|2.0|0.0|0.0|0.0|2.0|0.0|2.0|0.0|0.0|0.0|0.0|66.0|3.0|
235.0|41783.0|AC_60A_S|KR_19C|1530.0|4.0|111.0|8.0|7.0|7.0|0.0|0.0|0.0|1.0|1.0|7.0|7.0|0.0|0.0|0.0|84.0|2.0|
213.0|41783.0|AC_60A_S|KR_19C|1545.0|4.0|118.0|7.0|0.0|3.0|0.0|0.0|0.0|5.0|0.0|2.0|5.0|1.0|0.0|0.0|67.0|5.0|
190.0|41783.0|AC_60A_S|KR_19C|1600.0|4.0|103.0|4.0|3.0|4.0|0.0|0.0|0.0|2.0|0.0|3.0|6.0|0.0|0.0|0.0|59.0|6.0|
224.0|41783.0|AC_60A_S|KR_19C|1615.0|4.0|127.0|4.0|1.0|6.0|0.0|0.0|0.0|0.0|0.0|3.0|3.0|0.0|0.0|0.0|75.0|5.0|
258.0|41783.0|AC_60A_S|KR_19C|1630.0|4.0|152.0|6.0|3.0|5.0|0.0|0.0|0.0|2.0|0.0|3.0|5.0|0.0|0.0|0.0|80.0|2.0|
265.0|41783.0|AC_60A_S|KR_19C|1645.0|4.0|147.0|6.0|1.0|5.0|0.0|0.0|0.0|6.0|0.0|3.0|5.0|0.0|0.0|0.0|86.0|6.0|
218.0|41783.0|AC_60A_S|KR_19C|1700.0|4.0|112.0|7.0|3.0|7.0|0.0|0.0|0.0|2.0|0.0|1.0|4.0|0.0|0.0|0.0|80.0|2.0|
231.0|41783.0|AC_60A_S|KR_19C|1715.0|4.0|129.0|6.0|2.0|4.0|0.0|0.0|0.0|2.0|0.0|2.0|3.0|0.0|0.0|0.0|83.0|0.0|
225.0|41783.0|AC_60A_S|KR_19C|1730.0|4.0|100.0|8.0|3.0|7.0|0.0|0.0|0.0|0.0|0.0|4.0|6.0|0.0|0.0|0.0|94.0|3.0|
236.0|41783.0|AC_60A_S|KR_19C|1745.0|4.0|112.0|8.0|2.0|8.0|0.0|0.0|0.0|1.0|0.0|4.0|4.0|0.0|0.0|0.0|96.0|1.0|
216.0|41783.0|AC_60A_S|KR_19C|1800.0|4.0|113.0|6.0|2.0|8.0|0.0|0.0|0.0|3.0|0.0|3.0|7.0|0.0|0.0|0.0|73.0|1.0|
194.0|41783.0|AC_60A_S|KR_19C|1815.0|4.0|102.0|3.0|2.0|8.0|0.0|0.0|0.0|3.0|0.0|3.0|3.0|0.0|0.0|0.0|66.0|4.0|
231.0|41783.0|AC_60A_S|KR_19C|1830.0|4.0|112.0|4.0|1.0|8.0|0.0|0.0|0.0|4.0|0.0|5.0|5.0|0.0|0.0|0.0|88.0|4.0|
279.0|41783.0|AC_60A_S|KR_19C|1845.0|4.0|158.0|3.0|2.0|6.0|0.0|0.0|0.0|1.0|0.0|1.0|6.0|0.0|0.0|0.0|94.0|8.0|
289.0|41783.0|AC_60A_S|KR_19C|1900.0|4.0|146.0|9.0|1.0|11.0|0.0|0.0|0.0|1.0|0.0|4.0|4.0|1.0|0.0|0.0|104.0|8.0|
273.0|41783.0|AC_60A_S|KR_19C|1915.0|4.0|156.0|7.0|2.0|11.0|0.0|0.0|0.0|3.0|0.0|1.0|1.0|0.0|0.0|0.0|90.0|2.0|
225.0|41783.0|AC_60A_S|KR_19C|1930.0|4.0|138.0|8.0|0.0|9.0|0.0|0.0|0.0|2.0|0.0|1.0|2.0|0.0|0.0|0.0|62.0|3.0|
237.0|41783.0|AC_60A_S|KR_19C|1945.0|4.0|143.0|6.0|4.0|7.0|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.0|0.0|70.0|4.0|
208.0|41783.0|AC_60A_S|KR_19C|2000.0|4.0|116.0|9.0|2.0|8.0|0.0|0.0|0.0|2.0|1.0|2.0|3.0|0.0|0.0|1.0|61.0|3.0|
241.0|41783.0|AC_60A_S|KR_19C|2015.0|4.0|154.0|9.0|3.0|12.0|0.0|0.0|0.0|2.0|1.0|0.0|1.0|0.0|0.0|0.0|55.0|4.0|
233.0|41783.0|AC_60A_S|KR_19C|2030.0|4.0|158.0|8.0|3.0|7.0|0.0|0.0|0.0|1.0|0.0|1.0|2.0|0.0|0.0|1.0|50.0|2.0|
231.0|41783.0|AC_60A_S|KR_19C|2045.0|4.0|150.0|5.0|3.0|7.0|0.0|0.0|0.0|2.0|0.0|1.0|3.0|0.0|0.0|0.0|58.0|2.0|
4.0|41783.0|AC_60A_S|KR_19C|500.0|4B|0.0|0.0|0.0|0.0|2.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
4.0|41783.0|AC_60A_S|KR_19C|515.0|4B|0.0|0.0|0.0|0.0|2.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
11.0|41783.0|AC_60A_S|KR_19C|530.0|4B|0.0|0.0|0.0|0.0|4.0|6.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
12.0|41783.0|AC_60A_S|KR_19C|545.0|4B|0.0|0.0|0.0|0.0|2.0|9.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
10.0|41783.0|AC_60A_S|KR_19C|600.0|4B|0.0|0.0|0.0|0.0|4.0|6.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
9.0|41783.0|AC_60A_S|KR_19C|615.0|4B|0.0|0.0|0.0|0.0|0.0|8.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
8.0|41783.0|AC_60A_S|KR_19C|630.0|4B|0.0|0.0|0.0|0.0|0.0|7.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
10.0|41783.0|AC_60A_S|KR_19C|645.0|4B|0.0|0.0|0.0|0.0|0.0|9.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
10.0|41783.0|AC_60A_S|KR_19C|700.0|4B|0.0|0.0|0.0|0.0|0.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
11.0|41783.0|AC_60A_S|KR_19C|715.0|4B|0.0|0.0|0.0|0.0|0.0|11.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
20.0|41783.0|AC_60A_S|KR_19C|730.0|4B|0.0|0.0|0.0|0.0|0.0|20.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
18.0|41783.0|AC_60A_S|KR_19C|745.0|4B|0.0|0.0|0.0|0.0|0.0|18.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
16.0|41783.0|AC_60A_S|KR_19C|800.0|4B|0.0|0.0|0.0|0.0|0.0|16.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
18.0|41783.0|AC_60A_S|KR_19C|815.0|4B|0.0|0.0|0.0|0.0|0.0|18.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
12.0|41783.0|AC_60A_S|KR_19C|830.0|4B|0.0|0.0|0.0|0.0|0.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
18.0|41783.0|AC_60A_S|KR_19C|845.0|4B|0.0|0.0|0.0|0.0|0.0|18.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
16.0|41783.0|AC_60A_S|KR_19C|900.0|4B|0.0|0.0|0.0|0.0|0.0|16.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
17.0|41783.0|AC_60A_S|KR_19C|915.0|4B|0.0|0.0|0.0|0.0|0.0|17.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
14.0|41783.0|AC_60A_S|KR_19C|930.0|4B|0.0|0.0|0.0|0.0|0.0|14.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
13.0|41783.0|AC_60A_S|KR_19C|945.0|4B|0.0|0.0|0.0|0.0|0.0|13.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
14.0|41783.0|AC_60A_S|KR_19C|1000.0|4B|0.0|0.0|0.0|0.0|0.0|14.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
17.0|41783.0|AC_60A_S|KR_19C|1015.0|4B|0.0|0.0|0.0|0.0|0.0|17.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
14.0|41783.0|AC_60A_S|KR_19C|1030.0|4B|0.0|0.0|0.0|0.0|0.0|14.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
11.0|41783.0|AC_60A_S|KR_19C|1045.0|4B|0.0|0.0|0.0|0.0|0.0|11.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
17.0|41783.0|AC_60A_S|KR_19C|1100.0|4B|0.0|0.0|0.0|0.0|0.0|17.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
14.0|41783.0|AC_60A_S|KR_19C|1115.0|4B|0.0|0.0|0.0|0.0|0.0|14.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
11.0|41783.0|AC_60A_S|KR_19C|1130.0|4B|0.0|0.0|0.0|0.0|0.0|11.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
14.0|41783.0|AC_60A_S|KR_19C|1145.0|4B|0.0|0.0|0.0|0.0|0.0|14.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
11.0|41783.0|AC_60A_S|KR_19C|1200.0|4B|0.0|0.0|0.0|0.0|0.0|11.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
17.0|41783.0|AC_60A_S|KR_19C|1215.0|4B|0.0|0.0|0.0|0.0|0.0|17.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
13.0|41783.0|AC_60A_S|KR_19C|1230.0|4B|0.0|0.0|0.0|0.0|0.0|13.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
10.0|41783.0|AC_60A_S|KR_19C|1245.0|4B|0.0|0.0|0.0|0.0|0.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
12.0|41783.0|AC_60A_S|KR_19C|1300.0|4B|0.0|0.0|0.0|0.0|0.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
8.0|41783.0|AC_60A_S|KR_19C|1315.0|4B|0.0|0.0|0.0|0.0|0.0|8.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
15.0|41783.0|AC_60A_S|KR_19C|1330.0|4B|0.0|0.0|0.0|0.0|0.0|15.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
12.0|41783.0|AC_60A_S|KR_19C|1345.0|4B|0.0|0.0|0.0|0.0|0.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
16.0|41783.0|AC_60A_S|KR_19C|1400.0|4B|0.0|0.0|0.0|0.0|0.0|16.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
14.0|41783.0|AC_60A_S|KR_19C|1415.0|4B|0.0|0.0|0.0|0.0|0.0|14.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
16.0|41783.0|AC_60A_S|KR_19C|1430.0|4B|0.0|0.0|0.0|0.0|0.0|16.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
13.0|41783.0|AC_60A_S|KR_19C|1445.0|4B|0.0|0.0|0.0|0.0|0.0|13.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
9.0|41783.0|AC_60A_S|KR_19C|1500.0|4B|0.0|0.0|0.0|0.0|0.0|9.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
15.0|41783.0|AC_60A_S|KR_19C|1515.0|4B|0.0|0.0|0.0|0.0|0.0|15.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
11.0|41783.0|AC_60A_S|KR_19C|1530.0|4B|0.0|0.0|0.0|0.0|0.0|11.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
14.0|41783.0|AC_60A_S|KR_19C|1545.0|4B|0.0|0.0|0.0|0.0|0.0|14.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
15.0|41783.0|AC_60A_S|KR_19C|1600.0|4B|0.0|0.0|0.0|0.0|0.0|15.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
13.0|41783.0|AC_60A_S|KR_19C|1615.0|4B|0.0|0.0|0.0|0.0|0.0|13.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
19.0|41783.0|AC_60A_S|KR_19C|1630.0|4B|0.0|0.0|0.0|0.0|0.0|19.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
7.0|41783.0|AC_60A_S|KR_19C|1645.0|4B|0.0|0.0|0.0|0.0|0.0|7.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
16.0|41783.0|AC_60A_S|KR_19C|1700.0|4B|0.0|0.0|0.0|0.0|0.0|16.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
13.0|41783.0|AC_60A_S|KR_19C|1715.0|4B|0.0|0.0|0.0|0.0|0.0|13.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
13.0|41783.0|AC_60A_S|KR_19C|1730.0|4B|0.0|0.0|0.0|0.0|1.0|12.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
14.0|41783.0|AC_60A_S|KR_19C|1745.0|4B|0.0|0.0|0.0|0.0|0.0|14.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
11.0|41783.0|AC_60A_S|KR_19C|1800.0|4B|0.0|0.0|0.0|0.0|0.0|11.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
14.0|41783.0|AC_60A_S|KR_19C|1815.0|4B|0.0|0.0|0.0|0.0|0.0|14.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
16.0|41783.0|AC_60A_S|KR_19C|1830.0|4B|0.0|0.0|0.0|0.0|1.0|15.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
10.0|41783.0|AC_60A_S|KR_19C|1845.0|4B|0.0|0.0|0.0|0.0|0.0|10.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
20.0|41783.0|AC_60A_S|KR_19C|1900.0|4B|0.0|0.0|0.0|0.0|0.0|20.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
14.0|41783.0|AC_60A_S|KR_19C|1915.0|4B|0.0|0.0|0.0|0.0|1.0|13.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
14.0|41783.0|AC_60A_S|KR_19C|1930.0|4B|0.0|0.0|0.0|0.0|0.0|14.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
14.0|41783.0|AC_60A_S|KR_19C|1945.0|4B|0.0|0.0|0.0|0.0|0.0|14.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
15.0|41783.0|AC_60A_S|KR_19C|2000.0|4B|0.0|0.0|0.0|0.0|0.0|15.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
16.0|41783.0|AC_60A_S|KR_19C|2015.0|4B|0.0|0.0|0.0|0.0|0.0|16.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
15.0|41783.0|AC_60A_S|KR_19C|2030.0|4B|0.0|0.0|0.0|0.0|0.0|15.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
18.0|41783.0|AC_60A_S|KR_19C|2045.0|4B|0.0|0.0|0.0|0.0|0.0|18.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
SABADO|2014-05-24|57083|AC_60A_S_KR_19C|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN|NaN
